Age,BusinessTravel,DailyRate_capped,DailyRate_z,Department,DistanceFromHome,Education,EducationField,Gender,HourlyRate_capped,HourlyRate_z,JobInvolvement,JobLevel,JobRole,MaritalStatus,MonthlyIncome_capped,MonthlyIncome_z,MonthlyRate_capped,MonthlyRate_z,NumCompaniesWorked_capped,NumCompaniesWorked_z,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears_capped,TotalWorkingYears_z,TrainingTimesLastYear,WorkLifeBalance,SatisfactionIndex,YearsAtCompany_capped,YearsAtCompany_z,TenureRatio,YearsInCurrentRole_capped,YearsInCurrentRole_z,YearsSinceLastPromotion_capped,YearsSinceLastPromotion_z,YearsWithCurrManager_capped,YearsWithCurrManager_z
36,Travel_Rarely,164,-1.582332841934419,Sales,2,2,Medical,Male,61,-0.24059489675864865,2,3,Sales Executive,Married,7596,0.23217475390253217,3809,-1.4757543056112161,1.0,-0.6778187248056703,No,13,3,2,10.0,-0.16445543525676679,2,3,2.5,10,0.48834154121171225,1.0,9.0,1.3167452005119897,7.5,1.6485212830263376,0.0,-1.1555414685244687
40,Travel_Rarely,759,-0.10776882123516233,Sales,2,2,Marketing,Female,46,-0.9784415554974546,3,2,Sales Executive,Divorced,5715,-0.16736162390623716,22553,1.1576488177570508,7.0,1.7240941528455003,No,12,3,2,8.0,-0.42149901822042835,5,3,3.0,5,-0.32778177109816264,0.625,4.0,-0.06327436663641088,1.0,-0.3685898527395261,3.0,-0.31476636939512276
42,Travel_Rarely,201,-1.4906372641766499,Research & Development,1,4,Life Sciences,Female,95,1.4318575297159781,3,1,Laboratory Technician,Divorced,2576,-0.8341052123920037,20490,0.8678115021622612,3.0,0.12281890107805317,No,16,3,1,8.0,-0.42149901822042835,5,3,2.0,5,-0.32778177109816264,0.625,2.0,-0.6152821934957711,1.0,-0.3685898527395261,2.0,-0.5950247357715714
37,Travel_Rarely,1305,1.2453605154065084,Research & Development,10,4,Life Sciences,Male,49,-0.8308722237496934,3,2,Manufacturing Director,Single,4197,-0.489794490208051,21123,0.9567436498944482,2.0,-0.27749991186380857,Yes,12,3,0,18.0,0.8637188965978794,2,2,2.75,1,-0.9806804209460626,0.05555555555555555,0.0,-1.1672900203551313,0.0,-0.6789146428573514,1.0,-0.8752831021480201
54,Travel_Rarely,821,0.045883227980558515,Research & Development,5,2,Medical,Male,86,0.9891495344726946,3,5,Research Director,Married,16581,2.140645968475521,8509,-0.8154366210278372,4.0,0.5231377140199149,No,11,3,1,24.0,1.6348496454888641,4,2,1.75,4,-0.4910064335601377,0.16666666666666666,2.0,-0.6152821934957711,1.0,-0.3685898527395261,2.0,-0.5950247357715714
34,Non-Travel,1381,1.4337081886386822,Sales,4,4,Marketing,Female,72,0.30049265298314237,3,2,Sales Executive,Married,6538,0.0074488167830861615,12740,-0.22101021177841676,8.5,2.324572372258293,No,15,3,1,6.0,-0.6785426011840899,3,3,2.5,3,-0.6542310960221126,0.5,2.0,-0.6152821934957711,1.0,-0.3685898527395261,2.0,-0.5950247357715714
31,Travel_Rarely,480,-0.7992030427059061,Research & Development,7,2,Medical,Female,31,-1.7162882142362605,3,2,Manufacturing Director,Married,4306,-0.46664219611918556,4156,-1.4270031914515495,1.0,-0.6778187248056703,No,12,3,1,13.0,0.22110993918872554,5,1,1.5,13,0.9780155285976372,1.0,10.0,1.5927491139416698,3.0,0.2520597274961243,12.0,2.207558927992915
43,Travel_Rarely,1473,1.6617080036039455,Research & Development,8,4,Other,Female,74,0.39887220748164987,3,2,Healthcare Representative,Divorced,4522,-0.42076242067703024,2227,-1.6980144283794938,4.0,0.5231377140199149,Yes,14,3,0,8.0,-0.42149901822042835,3,3,3.25,5,-0.32778177109816264,0.625,2.0,-0.6152821934957711,0.0,-0.6789146428573514,2.0,-0.5950247357715714
25,Travel_Rarely,891,0.21936134806282398,Sales,4,2,Life Sciences,Female,99,1.628616638712993,2,2,Sales Executive,Single,4487,-0.4281966435496017,12090,-0.3123307426250543,1.0,-0.6778187248056703,Yes,11,3,0,5.0,-0.8070643926659207,3,3,2.75,5,-0.32778177109816264,1.0,4.0,-0.06327436663641088,1.0,-0.3685898527395261,3.0,-0.31476636939512276
31,Travel_Rarely,329,-1.173420130311936,Research & Development,1,2,Life Sciences,Male,98,1.5794268614637395,2,1,Laboratory Technician,Married,2218,-0.9101466920600204,16193,0.2641125467037975,1.0,-0.6778187248056703,No,12,3,1,4.0,-0.9355861841477514,3,3,2.75,4,-0.4910064335601377,1.0,2.0,-0.6152821934957711,3.0,0.2520597274961243,2.0,-0.5950247357715714
56,Travel_Frequently,906,0.25653523093759517,Sales,6,3,Life Sciences,Female,86,0.9891495344726946,4,4,Sales Executive,Married,13212,1.4250489153985708,18256,0.553949862298587,8.5,2.324572372258293,No,11,3,3,28.5,2.2131977071571027,0,2,2.5,7,-0.0013324461742127045,0.19444444444444445,7.0,0.7647373736526294,7.0,1.493358887967425,7.0,0.8062670961106719
30,Travel_Rarely,1082,0.6927087900015769,Sales,12,3,Technical Degree,Female,83,0.8415802027249334,3,2,Sales Executive,Single,6577,0.01573266512680865,19558,0.7368719102406209,0.0,-1.078137537747532,No,11,3,0,6.0,-0.6785426011840899,6,3,2.5,5,-0.32778177109816264,0.8333333333333334,4.0,-0.06327436663641088,4.0,0.5623845176139496,4.0,-0.03450800301867408
41,Travel_Rarely,645,-0.39029033108342326,Sales,1,3,Marketing,Male,49,-0.8308722237496934,4,3,Sales Executive,Married,8392,0.40125022266158605,19566,0.7379958552356565,1.0,-0.6778187248056703,No,16,3,1,10.0,-0.16445543525676679,2,3,2.25,10,0.48834154121171225,1.0,7.0,0.7647373736526294,0.0,-0.6789146428573514,7.0,0.8062670961106719
28,Travel_Rarely,1300,1.232969221114918,Research & Development,17,2,Medical,Male,79,0.6448210937279185,3,2,Laboratory Technician,Divorced,4558,-0.41311579143667104,13535,-0.10931817789676013,1.0,-0.6778187248056703,No,12,3,1,10.0,-0.16445543525676679,2,3,2.75,10,0.48834154121171225,1.0,0.0,-1.1672900203551313,1.0,-0.3685898527395261,8.0,1.0865254624871206
25,Travel_Rarely,688,-0.2837252001757459,Research & Development,3,3,Medical,Male,91,1.2350984207189633,3,1,Laboratory Technician,Married,4031,-0.5250539472608186,9396,-0.6908192197032719,5.0,0.9234565269617766,No,13,3,1,6.0,-0.6785426011840899,5,3,2.0,2,-0.8174557584840876,0.3333333333333333,2.0,-0.6152821934957711,0.0,-0.6789146428573514,2.0,-0.5950247357715714
52,Travel_Rarely,319,-1.1982027188951168,Research & Development,3,3,Medical,Male,39,-1.3227699962422308,2,3,Manufacturing Director,Married,7969,0.3114023290873652,19609,0.7440370595839725,2.0,-0.27749991186380857,Yes,14,3,0,28.0,2.1489368114161875,4,3,3.25,5,-0.32778177109816264,0.17857142857142858,4.0,-0.06327436663641088,0.0,-0.6789146428573514,4.0,-0.03450800301867408
52,Travel_Rarely,1490,1.703838404195353,Research & Development,4,2,Life Sciences,Female,30,-1.7654779914855143,3,4,Manager,Married,16555,2.1351234029130395,10310,-0.5624085040204616,2.0,-0.27749991186380857,No,13,3,0,28.5,2.2131977071571027,2,1,3.25,5,-0.32778177109816264,0.16129032258064516,2.0,-0.6152821934957711,1.0,-0.3685898527395261,4.0,-0.03450800301867408
60,Travel_Rarely,422,-0.9429420564883547,Research & Development,7,3,Life Sciences,Female,41,-1.2243904417437232,3,5,Manager,Married,16581,2.140645968475521,3854,-1.4694321150141412,5.0,0.9234565269617766,No,11,3,0,28.5,2.2131977071571027,5,1,1.75,18,1.794138840907512,0.8787878787878788,8.0,1.0407412870823096,7.5,1.6485212830263376,10.0,1.6470421952400178
42,Travel_Frequently,1368,1.4014908234805472,Research & Development,28,4,Technical Degree,Female,88,1.0875290889712022,2,2,Healthcare Representative,Married,4523,-0.4205500143092425,4386,-1.3946897728442778,0.0,-1.078137537747532,No,11,3,3,7.0,-0.5500208097022591,4,4,4.0,6,-0.1645571086361877,0.8571428571428571,5.0,0.21272954679326922,0.0,-0.6789146428573514,4.0,-0.03450800301867408
24,Travel_Rarely,1448,1.5997515321459936,Sales,1,1,Technical Degree,Female,62,-0.19140511950939493,3,1,Sales Representative,Single,3202,-0.7011388261568684,21972,1.0760223124925947,1.0,-0.6778187248056703,Yes,16,3,0,6.0,-0.6785426011840899,4,3,2.0,5,-0.32778177109816264,0.8333333333333334,3.0,-0.339278280066091,1.0,-0.3685898527395261,4.0,-0.03450800301867408
38,Travel_Frequently,1490,1.703838404195353,Research & Development,2,2,Life Sciences,Male,42,-1.1752006644944695,3,1,Laboratory Technician,Married,1702,-1.0197483778385026,12106,-0.3100828526349832,1.0,-0.6778187248056703,Yes,23,4,1,1.0,-1.3211515585932438,3,3,3.5,1,-0.9806804209460626,1.0,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
40,Travel_Rarely,1398,1.4758385892300896,Sales,2,4,Life Sciences,Female,79,0.6448210937279185,3,5,Manager,Married,16581,2.140645968475521,13022,-0.18139115070341402,0.0,-1.078137537747532,No,14,3,0,21.0,1.2492842710433718,2,3,3.25,18,1.794138840907512,0.9523809523809523,14.5,2.8347667243752306,1.0,-0.3685898527395261,12.0,2.207558927992915
26,Travel_Rarely,1349,1.3544039051725039,Research & Development,23,3,Life Sciences,Female,90,1.1859086434697095,3,1,Research Scientist,Divorced,2886,-0.7682592383777993,3032,-1.5849174632540428,1.0,-0.6778187248056703,No,22,4,2,3.0,-1.0641079756295821,3,1,2.0,3,-0.6542310960221126,1.0,2.0,-0.6152821934957711,0.0,-0.6789146428573514,2.0,-0.5950247357715714
29,Travel_Rarely,986,0.45479593960304143,Research & Development,3,4,Medical,Male,93,1.3334779752174708,2,3,Research Director,Married,11935,1.153805983733606,21526,1.0133623790193633,1.0,-0.6778187248056703,No,18,3,0,10.0,-0.16445543525676679,2,3,2.75,10,0.48834154121171225,1.0,2.0,-0.6152821934957711,0.0,-0.6789146428573514,7.0,0.8062670961106719
30,Non-Travel,1398,1.4758385892300896,Sales,22,4,Other,Female,69,0.1529233212353812,3,3,Sales Executive,Married,8412,0.4054983500173412,2890,-1.6048674869159236,0.0,-1.078137537747532,No,11,3,0,10.0,-0.16445543525676679,3,3,2.5,9,0.32511687874973727,0.9,8.0,1.0407412870823096,7.0,1.493358887967425,8.0,1.0865254624871206
57,Travel_Rarely,210,-1.4683329344517873,Sales,29,3,Marketing,Male,56,-0.4865437830049173,2,4,Manager,Divorced,14118,1.6174890846142778,22102,1.0942864186619221,3.0,0.12281890107805317,No,12,3,1,28.5,2.2131977071571027,3,2,2.5,1,-0.9806804209460626,0.03125,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
50,Travel_Rarely,1099,0.7348391905929843,Research & Development,29,4,Life Sciences,Male,88,1.0875290889712022,2,4,Manager,Married,16581,2.140645968475521,9314,-0.7023396559023861,0.0,-1.078137537747532,No,15,3,1,28.0,2.1489368114161875,2,3,2.5,18,1.794138840907512,0.9642857142857143,10.0,1.5927491139416698,7.5,1.6485212830263376,7.0,0.8062670961106719
60,Travel_Frequently,1499,1.7261427339202156,Sales,28,3,Marketing,Female,80,0.6940108709771722,2,3,Sales Executive,Married,10266,0.7992997558958411,2845,-1.6111896775129984,4.0,0.5231377140199149,No,19,3,0,22.0,1.3778060625252024,5,4,3.0,18,1.794138840907512,0.8181818181818182,13.0,2.42076085423071,7.5,1.6485212830263376,11.0,1.9273005616164665
35,Travel_Rarely,144,-1.6318980191007804,Research & Development,22,3,Life Sciences,Male,46,-0.9784415554974546,1,1,Laboratory Technician,Single,4230,-0.48278508007105503,19225,0.6900876998222666,0.0,-1.078137537747532,No,15,3,0,6.0,-0.6785426011840899,2,3,3.25,5,-0.32778177109816264,0.8333333333333334,4.0,-0.06327436663641088,4.0,0.5623845176139496,3.0,-0.31476636939512276
54,Travel_Rarely,548,-0.6306814403402768,Research & Development,8,4,Life Sciences,Female,42,-1.1752006644944695,3,2,Laboratory Technician,Single,3780,-0.5783679455755453,23428,1.2805803015890627,7.0,1.7240941528455003,No,11,3,0,19.0,0.9922406880797102,3,3,3.0,1,-0.9806804209460626,0.05263157894736842,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
46,Travel_Rarely,1125,0.7992739209092543,Sales,10,3,Marketing,Female,94,1.3826677524667244,2,3,Sales Executive,Married,9071,0.5454741463894724,11563,-0.38637061917302035,2.0,-0.27749991186380857,Yes,19,3,1,15.0,0.4781535221523871,3,3,3.25,3,-0.6542310960221126,0.2,2.0,-0.6152821934957711,1.0,-0.3685898527395261,2.0,-0.5950247357715714
33,Travel_Rarely,1277,1.1759692673736022,Research & Development,15,1,Medical,Male,56,-0.4865437830049173,3,3,Manager,Married,13610,1.5095866497780976,24619,1.4479076127249784,7.0,1.7240941528455003,Yes,12,3,0,15.0,0.4781535221523871,2,4,3.25,7,-0.0013324461742127045,0.4666666666666667,6.0,0.48873346022294933,7.0,1.493358887967425,7.0,0.8062670961106719
30,Travel_Rarely,413,-0.9652463862132173,Sales,7,1,Marketing,Male,57,-0.4373540057556636,3,1,Sales Representative,Single,2983,-0.747655820702387,18398,0.5738998859604678,0.0,-1.078137537747532,No,14,3,0,4.0,-0.9355861841477514,3,3,2.5,3,-0.6542310960221126,0.75,2.0,-0.6152821934957711,1.0,-0.3685898527395261,2.0,-0.5950247357715714
34,Travel_Frequently,988,0.45975245731967757,Human Resources,23,3,Human Resources,Female,43,-1.1260108872452157,3,3,Human Resources,Divorced,9950,0.7321793436749101,11533,-0.39058541290440363,8.5,2.324572372258293,Yes,15,3,3,11.0,-0.035933643774936005,2,3,2.25,3,-0.6542310960221126,0.2727272727272727,2.0,-0.6152821934957711,0.0,-0.6789146428573514,2.0,-0.5950247357715714
36,Non-Travel,635,-0.41507291966660403,Sales,10,4,Medical,Male,32,-1.6670984369870068,3,3,Sales Executive,Single,9980,0.7385515347085428,15318,0.14118106287178553,1.0,-0.6778187248056703,No,14,3,0,10.0,-0.16445543525676679,3,2,3.0,10,0.48834154121171225,1.0,3.0,-0.339278280066091,7.5,1.6485212830263376,7.0,0.8062670961106719
22,Travel_Frequently,1368,1.4014908234805472,Research & Development,4,1,Technical Degree,Male,99,1.628616638712993,2,1,Laboratory Technician,Single,3894,-0.5541536196477411,9129,-0.7283308839125829,5.0,0.9234565269617766,No,16,3,0,4.0,-0.9355861841477514,3,3,3.0,2,-0.8174557584840876,0.5,2.0,-0.6152821934957711,1.0,-0.3685898527395261,2.0,-0.5950247357715714
48,Travel_Rarely,163,-1.584811100792737,Sales,2,5,Marketing,Female,37,-1.4211495507407381,3,2,Sales Executive,Married,4051,-0.5208058199050634,19658,0.7509212226785652,2.0,-0.27749991186380857,No,14,3,1,14.0,0.3496317306705563,2,3,2.5,9,0.32511687874973727,0.6428571428571429,7.0,0.7647373736526294,6.0,1.1830340978496,7.0,0.8062670961106719
41,Non-Travel,267,-1.3270721795276568,Sales,10,2,Life Sciences,Male,56,-0.4865437830049173,3,2,Sales Executive,Single,6230,-0.057972344495542734,13430,-0.12406995595660156,7.0,1.7240941528455003,No,14,3,0,16.0,0.6066753136342179,3,3,3.75,14,1.1412401910596122,0.875,3.0,-0.339278280066091,1.0,-0.3685898527395261,10.0,1.6470421952400178
35,Travel_Rarely,619,-0.45472506139969326,Sales,1,3,Marketing,Male,85,0.9399597572234408,3,2,Sales Executive,Married,4717,-0.3793431789584178,18659,0.6105685914235023,8.5,2.324572372258293,No,11,3,0,15.0,0.4781535221523871,2,3,2.75,11,0.6515662036736872,0.7333333333333333,9.0,1.3167452005119897,6.0,1.1830340978496,9.0,1.3667838288635692
39,Travel_Frequently,443,-0.8908986204636751,Research & Development,8,1,Life Sciences,Female,48,-0.8800620009989472,3,1,Laboratory Technician,Married,3755,-0.5836781047702392,17872,0.5000005025368812,1.0,-0.6778187248056703,No,11,3,1,8.0,-0.42149901822042835,3,3,2.5,8,0.1618922162877623,1.0,3.0,-0.339278280066091,0.0,-0.6789146428573514,7.0,0.8062670961106719
31,Travel_Rarely,828,0.06323103998878506,Sales,2,1,Life Sciences,Male,77,0.5464415392294111,3,2,Sales Executive,Single,6582,0.01679469696574743,8346,-0.8383370003016862,4.0,0.5231377140199149,Yes,13,3,0,10.0,-0.16445543525676679,2,4,3.25,6,-0.1645571086361877,0.6,5.0,0.21272954679326922,0.0,-0.6789146428573514,5.0,0.2457503633577746
42,Travel_Rarely,319,-1.1982027188951168,Research & Development,24,3,Medical,Male,56,-0.4865437830049173,3,3,Manufacturing Director,Married,7406,0.1918175440228585,6950,-1.0344654019353878,1.0,-0.6778187248056703,Yes,21,4,1,10.0,-0.16445543525676679,5,2,2.75,10,0.48834154121171225,1.0,9.0,1.3167452005119897,5.0,0.8727093077317748,8.0,1.0865254624871206
45,Travel_Rarely,561,-0.5984640751821418,Sales,2,3,Other,Male,61,-0.24059489675864865,3,2,Sales Executive,Married,4805,-0.36065141859309524,16177,0.2618646567137265,0.0,-1.078137537747532,No,19,3,1,9.0,-0.29297722673859755,3,4,3.0,8,0.1618922162877623,0.8888888888888888,7.0,0.7647373736526294,3.0,0.2520597274961243,7.0,0.8062670961106719
29,Travel_Rarely,232,-1.4138112395687896,Research & Development,19,3,Technical Degree,Male,34,-1.5687188824884994,3,2,Manufacturing Director,Divorced,4262,-0.47598807630184686,22645,1.1705741851999594,4.0,0.5231377140199149,No,12,3,2,8.0,-0.42149901822042835,2,4,3.5,3,-0.6542310960221126,0.375,2.0,-0.6152821934957711,1.0,-0.3685898527395261,2.0,-0.5950247357715714
33,Travel_Rarely,922,0.2961873726706844,Research & Development,1,5,Medical,Female,95,1.4318575297159781,4,4,Research Director,Divorced,16184,2.056320640463782,22578,1.1611611458665367,4.0,0.5231377140199149,No,19,3,1,10.0,-0.16445543525676679,2,3,2.5,6,-0.1645571086361877,0.6,1.0,-0.8912861069254512,0.0,-0.6789146428573514,5.0,0.2457503633577746
31,Travel_Rarely,688,-0.2837252001757459,Sales,7,3,Life Sciences,Male,44,-1.0768211099959621,2,3,Manager,Divorced,11557,1.0735163767098344,25291,1.5423189923079637,8.5,2.324572372258293,No,21,4,1,10.0,-0.16445543525676679,3,2,3.0,5,-0.32778177109816264,0.5,4.0,-0.06327436663641088,0.0,-0.6789146428573514,1.0,-0.8752831021480201
18,Travel_Frequently,1306,1.2478387742648265,Sales,5,3,Marketing,Male,69,0.1529233212353812,3,1,Sales Representative,Single,1878,-0.9823648571078575,8059,-0.8786585269985863,1.0,-0.6778187248056703,Yes,14,3,0,0.0,-1.4496733500750745,3,3,2.75,0,-1.1439050834080375,0.0,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
41,Non-Travel,509,-0.7273335358146819,Research & Development,2,4,Other,Female,62,-0.19140511950939493,2,2,Healthcare Representative,Single,6811,0.06543575518914359,2112,-1.7141711376831297,2.0,-0.27749991186380857,Yes,17,3,0,10.0,-0.16445543525676679,3,3,2.0,8,0.1618922162877623,0.8,7.0,0.7647373736526294,0.0,-0.6789146428573514,7.0,0.8062670961106719
26,Travel_Rarely,775,-0.06811667950207308,Sales,29,2,Medical,Male,45,-1.0276313327467084,3,2,Sales Executive,Divorced,4306,-0.46664219611918556,4267,-1.4114084546454315,5.0,0.9234565269617766,No,12,3,2,8.0,-0.42149901822042835,5,3,2.0,0,-1.1439050834080375,0.0,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
35,Travel_Rarely,195,-1.5055068173265584,Sales,1,3,Medical,Female,80,0.6940108709771722,3,2,Sales Executive,Single,4859,-0.3491814747325564,6698,-1.0698696692790073,1.0,-0.6778187248056703,No,16,3,0,5.0,-0.8070643926659207,3,3,2.75,5,-0.32778177109816264,1.0,4.0,-0.06327436663641088,0.0,-0.6789146428573514,3.0,-0.31476636939512276
26,Travel_Rarely,471,-0.8215073724307689,Research & Development,24,3,Technical Degree,Male,66,0.005353989487620002,1,1,Laboratory Technician,Single,2340,-0.8842331151899142,23213,1.2503742798474826,1.0,-0.6778187248056703,Yes,18,3,0,1.0,-1.3211515585932438,3,1,2.5,1,-0.9806804209460626,1.0,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
37,Travel_Rarely,799,-0.008638466902439206,Research & Development,1,3,Technical Degree,Female,59,-0.3389744512571561,3,3,Manufacturing Director,Single,7491,0.20987208528481777,23848,1.3395874138284285,4.0,0.5231377140199149,No,17,3,0,12.0,0.09258814770689477,3,4,3.5,6,-0.1645571086361877,0.5,5.0,0.21272954679326922,1.0,-0.3685898527395261,2.0,-0.5950247357715714
41,Travel_Rarely,1276,1.173491008515284,Sales,2,5,Life Sciences,Female,91,1.2350984207189633,3,4,Manager,Married,16581,2.140645968475521,5626,-1.2204782986137694,7.0,1.7240941528455003,No,16,3,1,22.0,1.3778060625252024,2,3,2.0,18,1.794138840907512,0.8181818181818182,14.5,2.8347667243752306,7.5,1.6485212830263376,8.0,1.0865254624871206
37,Non-Travel,142,-1.6368545368174165,Sales,9,4,Medical,Male,69,0.1529233212353812,3,3,Sales Executive,Divorced,8834,0.4951338372237743,24666,1.4545107895708123,1.0,-0.6778187248056703,No,13,3,1,9.0,-0.29297722673859755,6,3,2.5,9,0.32511687874973727,1.0,5.0,0.21272954679326922,7.0,1.493358887967425,7.0,0.8062670961106719
52,Travel_Rarely,956,0.38044817385349905,Research & Development,6,2,Technical Degree,Male,78,0.5956313164786647,3,2,Research Scientist,Divorced,5577,-0.1966737026609475,22087,1.0921790217962306,3.0,0.12281890107805317,Yes,12,3,2,18.0,0.8637188965978794,3,3,2.5,10,0.48834154121171225,0.5555555555555556,9.0,1.3167452005119897,6.0,1.1830340978496,9.0,1.3667838288635692
24,Travel_Frequently,535,-0.6628988054984118,Sales,24,3,Medical,Male,38,-1.3719597734914843,3,1,Sales Representative,Married,2400,-0.8714887331226487,5530,-1.2339656385541957,0.0,-1.078137537747532,No,13,3,2,3.0,-1.0641079756295821,3,3,3.5,2,-0.8174557584840876,0.6666666666666666,2.0,-0.6152821934957711,2.0,-0.058265062621700905,1.0,-0.8752831021480201
38,Travel_Rarely,1495,1.7162296984869432,Research & Development,10,3,Medical,Female,76,0.4972517619801573,3,2,Healthcare Representative,Married,9824,0.7054161413336528,22174,1.104401923617242,3.0,0.12281890107805317,No,19,3,1,18.0,0.8637188965978794,4,3,3.0,1,-0.9806804209460626,0.05555555555555555,0.0,-1.1672900203551313,0.0,-0.6789146428573514,0.0,-1.1555414685244687
37,Travel_Rarely,446,-0.8834638438887208,Research & Development,1,4,Life Sciences,Female,65,-0.04383578776163373,3,2,Manufacturing Director,Married,6447,-0.011880162685599648,15701,0.19498992950911193,6.0,1.3237753399036383,No,12,3,1,8.0,-0.42149901822042835,2,2,2.0,6,-0.1645571086361877,0.75,5.0,0.21272954679326922,4.0,0.5623845176139496,3.0,-0.31476636939512276
